instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
g6e.12xlarge,g6e,GPU instance,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,48.0,384.0,2 x 1900 GB NVMe SSD,supported,11.1297,11.6481,13.3377,4.808,5.3265,7.016
i3en.12xlarge,i3en,Storage optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,384.0,4 x 7500 NVMe SSD,supported,5.688,6.206,7.896,2.499,3.018,4.707
i4i.12xlarge,i4i,Storage optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,384.0,3 x 3750 NVMe SSD,supported,4.303,4.822,6.511,2.013,2.531,4.221
r5.12xlarge,r5,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,384.0,EBS only,supported,3.216,3.734,5.424,1.389,1.908,3.597
r5b.12xlarge,r5b,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),48.0,384.0,EBS only,supported,3.7906,4.309,5.9986,1.5352,2.0536,3.7432
r5d.12xlarge,r5d,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,384.0,2 x 900 NVMe SSD,supported,3.648,4.166,5.856,1.576,2.094,3.784
r5dn.12xlarge,r5dn,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),48.0,384.0,2 x 900 GB NVMe SSD,supported,4.248,4.7664,6.456,1.7709,2.2893,3.9789
r5n.12xlarge,r5n,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),48.0,384.0,EBS only,supported,3.816,4.334,6.024,1.62,2.138,3.828
r6g.12xlarge,r6g,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,384.0,EBS only,supported,2.568,3.0864,,1.1146,1.633,
r6gd.12xlarge,r6gd,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,384.0,2 x 1425 NVMe SSD,supported,2.9184,3.4368,,1.2607,1.7791,
r6i.12xlarge,r6i,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,384.0,EBS only,supported,3.216,3.7344,5.424,1.3893,1.9077,3.5973
r6idn.12xlarge,r6idn,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,384.0,2 x 1425 NVMe SSD,supported,4.9702,5.4886,7.1782,2.0714,2.5898,4.2794
r6in.12xlarge,r6in,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,384.0,EBS only,supported,4.4647,4.9831,6.6727,1.895,2.4134,4.103
r7a.12xlarge,r7a,Memory optimized,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 9R14 Processor,48.0,384.0,EBS only,supported,3.8832,4.4016,6.0912,1.7614,2.2798,3.9694
r7g.12xlarge,r7g,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,48.0,384.0,EBS only,supported,2.7336,3.252,,1.1809,1.6993,
r7gd.12xlarge,r7gd,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,48.0,384.0,2 x 1425 NVMe SSD,supported,3.4474,3.9658,,1.4893,2.0077,
r7i.12xlarge,r7i,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),48.0,384.0,EBS only,supported,3.3768,3.8952,5.5848,1.5317,2.0501,3.7397
r8g.12xlarge,r8g,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,48.0,384.0,EBS only,supported,3.007,3.5254,,1.3676,1.886,
c5a.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,64.0,128.0,EBS only,supported,2.624,3.315,5.568,1.134,1.825,4.078
c6g.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,128.0,EBS only,supported,2.336,3.0272,,1.0023,1.6935,
c6g.metal,c,Compute optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton2 Processor,64.0,128.0,EBS only,unsupported,2.336,3.0272,,1.0023,1.6935,
c6gd.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,128.0,2 x 1900 NVMe SSD,supported,2.6624,3.3536,,1.1502,1.8414,
c6gd.metal,c,Compute optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton2 Processor,64.0,128.0,2 x 1900 NVMe SSD,unsupported,2.6624,3.3536,,1.1502,1.8414,
c6gn.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,128.0,EBS only,supported,2.976,3.6672,,1.4862,2.1774,
c6i.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,128.0,EBS only,supported,2.912,3.6032,5.856,1.3209,2.0121,4.2649
c6in.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,128.0,EBS only,supported,3.8976,4.5888,6.8416,1.6333,2.3245,4.5773
c7a.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 9R14 Processor,64.0,128.0,EBS only,supported,3.5162,4.2074,6.4602,1.5949,2.2861,4.5389
