instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
i4i.2xlarge,i4i,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,64.0,1 x 1875 NVMe SSD,supported,0.832,0.947,1.2,0.39,0.505,0.758
r5.2xlarge,r5,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,64.0,EBS only,supported,0.62,0.736,0.988,0.268,0.383,0.636
r5d.2xlarge,r5d,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,64.0,1 x 300 NVMe SSD,supported,0.704,0.819,1.072,0.304,0.419,0.672
r6g.2xlarge,r6g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,64.0,EBS only,supported,0.4963,0.6115,,0.2144,0.3296,
r6i.2xlarge,r6i,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,64.0,EBS only,supported,0.6204,0.7356,0.9884,0.268,0.3832,0.636
r7g.2xlarge,r7g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,8.0,64.0,EBS only,supported,0.5273,0.6425,,0.2392,0.3544,
i3en.3xlarge,i3en,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,12.0,96.0,1 x 7500 NVMe SSD,supported,1.643,1.772,2.195,0.723,0.853,1.275
c5.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,16.0,32.0,EBS only,supported,0.845,1.018,1.581,0.365,0.538,1.101
c5a.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,16.0,32.0,EBS only,supported,0.76,0.933,1.496,0.328,0.501,1.064
c5ad.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,16.0,32.0,2 x 300 NVMe SSD,supported,0.864,1.037,1.6,0.373,0.546,1.109
c5d.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,16.0,32.0,1 x 400 NVMe SSD,supported,0.959,1.132,1.695,0.414,0.587,1.15
c6g.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,32.0,EBS only,supported,0.68,0.8528,,0.2938,0.4666,
c6gn.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,32.0,EBS only,supported,0.8576,1.0304,,0.3682,0.541,
c6i.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,32.0,EBS only,supported,0.8448,1.0176,1.5808,0.3832,0.556,1.1192
c6in.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,32.0,EBS only,supported,1.1256,1.2984,1.8616,0.4718,0.6446,1.2078
c5n.4xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,16.0,42.0,EBS only,supported,1.072,1.245,1.808,0.449,0.622,1.185
g4dn.4xlarge,g4dn,GPU instance,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,16.0,64.0,225 GB NVMe SSD,supported,1.477,1.65,2.213,0.638,0.811,1.374
m5.4xlarge,m5,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,64.0,EBS only,supported,0.942,1.114,1.678,0.407,0.58,1.143
m5d.4xlarge,m5d,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,64.0,2 x 300 NVMe SSD,supported,1.109,1.282,1.845,0.479,0.652,1.215
m6g.4xlarge,m6g,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,64.0,EBS only,supported,0.752,0.9248,,0.3283,0.5011,
m6gd.4xlarge,m6gd,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,64.0,1 x 950 NVMe SSD,supported,0.887,1.0598,,0.3832,0.556,
m6i.4xlarge,m6i,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,64.0,EBS only,supported,1.056,1.2288,1.792,0.479,0.6518,1.215
m7g.4xlarge,m7g,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,16.0,64.0,EBS only,supported,0.8976,1.0704,,0.4072,0.58,
d2.4xlarge,d2,Storage optimized,me-south-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2676 v3 (Haswell),16.0,122.0,12 x 2000 HDD,unsupported,3.234,3.407,3.97,1.292,1.465,2.028
i3.4xlarge,i3,Storage optimized,me-south-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),16.0,122.0,2 x 1900 NVMe SSD,unsupported,1.514,1.686,2.25,0.741,0.914,1.477
i4i.4xlarge,i4i,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,128.0,1 x 3750 NVMe SSD,supported,1.663,1.836,2.399,0.779,0.952,1.515
r5.4xlarge,r5,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,128.0,EBS only,supported,1.241,1.414,1.977,0.536,0.709,1.272
r5d.4xlarge,r5d,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,128.0,2 x 300 NVMe SSD,supported,1.408,1.581,2.144,0.608,0.781,1.344
r6g.4xlarge,r6g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,128.0,EBS only,supported,0.9926,1.1654,,0.4288,0.6016,
r6i.4xlarge,r6i,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,128.0,EBS only,supported,1.2408,1.4136,1.9768,0.536,0.7088,1.272
r7g.4xlarge,r7g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,16.0,128.0,EBS only,supported,1.0547,1.2275,,0.4784,0.6512,
inf1.6xlarge,inf1,Machine Learning ASIC Instances,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275CL (Cascade Lake),24.0,48.0,EBS only,supported,1.447,1.706,,0.695,0.954,
i3en.6xlarge,i3en,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,24.0,192.0,2 x 7500 NVMe SSD,supported,3.286,3.545,4.39,1.447,1.706,2.551
c5a.8xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,32.0,64.0,EBS only,supported,1.52,1.866,2.992,0.657,1.002,2.129
c5ad.8xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,32.0,64.0,2 x 600 NVMe SSD,supported,1.728,2.074,3.2,0.746,1.092,2.218
c6g.8xlarge,c,Compute optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,32.0,64.0,EBS only,supported,1.36,1.7056,,0.5875,0.9331,
c6gn.8xlarge,c,Compute optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,32.0,64.0,EBS only,supported,1.7152,2.0608,,0.7363,1.0819,
c6i.8xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),32.0,64.0,EBS only,supported,1.6896,2.0352,3.1616,0.7664,1.112,2.2384
