instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
m5.24xlarge,m5,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,96.0,384.0,EBS only,supported,7.344,8.381,11.76,3.173,4.209,7.589
m5.metal,m5,General purpose,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8175,96.0,384.0,EBS only,unsupported,7.344,8.381,11.76,3.173,4.209,7.589
m5a.24xlarge,m5a,General purpose,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,96.0,384.0,EBS only,supported,6.624,7.661,11.04,2.862,3.898,7.278
m5ad.24xlarge,m5ad,General purpose,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,96.0,384.0,4 x 900 NVMe SSD,supported,7.92,8.957,12.336,3.421,4.458,7.837
m5d.24xlarge,m5d,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,96.0,384.0,4 x 900 NVMe SSD,supported,8.64,9.677,13.056,3.732,4.769,8.148
m5d.metal,m5d,General purpose,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8175,96.0,384.0,4 x 900 NVMe SSD,unsupported,8.64,9.677,13.056,3.732,4.769,8.148
m6a.24xlarge,m6a,General purpose,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,96.0,384.0,EBS only,supported,6.6096,7.6464,11.0256,2.9883,4.0251,7.4043
m6i.24xlarge,m6i,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),96.0,384.0,EBS only,supported,7.344,8.3808,11.76,3.3203,4.3571,7.7363
m6id.24xlarge,m6id,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),96.0,384.0,4 x 1425 NVMe SSD,supported,9.072,10.1088,13.488,3.9191,4.9559,8.3351
m7i.24xlarge,m7i,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),96.0,384.0,EBS only,unsupported,7.7112,8.748,12.1272,3.4864,4.5232,7.9024
m7i.metal-24xl,m7i,General purpose,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),96.0,384.0,EBS only,unsupported,7.7112,8.748,12.1272,3.4864,4.5232,7.9024
i3en.24xlarge,i3en,Storage optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,96.0,768.0,8 x 7500 NVMe SSD,supported,17.28,18.317,21.696,7.538,8.575,11.954
i3en.metal,i3en,Storage optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8175,96.0,768.0,8 x 7500 NVMe SSD,unsupported,17.28,18.317,21.696,7.538,8.575,11.954
i4i.24xlarge,i4i,Storage optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),96.0,768.0,6 x 3750 NVMe SSD,supported,13.1472,14.184,17.5632,6.0556,7.0924,10.4716
r5.24xlarge,r5,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,96.0,768.0,EBS only,supported,9.648,10.685,14.064,4.168,5.205,8.584
r5.metal,r5,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8175,96.0,768.0,EBS only,unsupported,9.648,10.685,14.064,4.168,5.205,8.584
r5a.24xlarge,r5a,Memory optimized,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,96.0,768.0,EBS only,supported,8.688,9.725,13.104,3.753,4.79,8.169
r5ad.24xlarge,r5ad,Memory optimized,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,96.0,768.0,4 x 900 NVMe SSD,supported,9.984,11.021,14.4,4.313,5.35,8.729
r5b.24xlarge,r5b,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),96.0,768.0,EBS only,supported,11.376,12.4128,15.792,4.6859,5.7227,9.1019
r5b.metal,r5b,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),96.0,768.0,EBS only,unsupported,11.376,12.4128,15.792,4.6859,5.7227,9.1019
r5d.24xlarge,r5d,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,96.0,768.0,4 x 900 NVMe SSD,supported,10.944,11.981,15.36,4.728,5.765,9.144
