instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
t4g.nano,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,0.5,EBS only,unsupported,0.0058,,,0.0025,,
t3.micro,t,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,1.0,EBS only,unsupported,0.0146,0.0434,0.0238,0.0062,0.035,0.0154
t4g.micro,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,1.0,EBS only,unsupported,0.0116,0.0404,,0.0049,0.0337,
t3.small,t,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,2.0,EBS only,unsupported,0.0292,0.058,0.0476,0.0124,0.0412,0.0308
t4g.small,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,2.0,EBS only,unsupported,0.0232,0.052,,0.0098,0.0386,
c5.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,2.0,4.0,EBS only,unsupported,0.108,0.137,0.2,0.047,0.075,0.139
c5a.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,2.0,4.0,EBS only,unsupported,0.097,0.126,0.189,0.042,0.071,0.134
c5d.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,2.0,4.0,1 x 50 NVMe SSD,unsupported,0.123,0.152,0.215,0.053,0.082,0.145
c6a.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,2.0,4.0,EBS only,unsupported,0.0972,0.1572,0.1892,0.0441,0.1041,0.1361
c6g.large,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,supported,0.086,0.1148,,0.0378,0.0666,
c6gn.large,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,supported,0.1145,0.1433,,0.0529,0.0817,
c6i.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,4.0,EBS only,unsupported,0.108,0.1368,0.2,0.049,0.0778,0.141
c6in.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,4.0,EBS only,unsupported,0.1502,0.1789,0.2422,0.0585,0.0873,0.1505
c7g.large,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,4.0,EBS only,supported,0.091,0.1198,,0.0421,0.1021,
t3.medium,t,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,4.0,EBS only,unsupported,0.0584,0.0872,0.0768,0.0247,0.0535,0.0431
t4g.medium,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,unsupported,0.0464,0.0752,,0.0197,0.0485,
c5n.large,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,2.0,5.25,EBS only,unsupported,0.143,0.172,0.235,0.056,0.085,0.148
m5.large,m5,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,8.0,EBS only,unsupported,0.132,0.161,0.224,0.057,0.086,0.149
m5d.large,m5d,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,8.0,1 x 75 NVMe SSD,unsupported,0.155,0.184,0.247,0.067,0.096,0.159
m6g.large,m6g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,8.0,EBS only,supported,0.106,0.1348,,0.0454,0.0742,
m6gd.large,m6gd,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,8.0,1 x 118 NVMe SSD,supported,0.124,0.1528,,0.0536,0.0824,
m6i.large,m6i,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,8.0,EBS only,unsupported,0.132,0.1608,0.224,0.0599,0.0887,0.1519
m7g.large,m7g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,8.0,EBS only,supported,0.1122,0.141,,0.0509,0.0797,
t3.large,t,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,8.0,EBS only,unsupported,0.1168,0.1456,0.1444,0.0495,0.0783,0.0771
t4g.large,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,8.0,EBS only,unsupported,0.0928,0.1216,,0.0394,0.0682,
i3.large,i3,Storage optimized,ap-east-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),2.0,15.25,1 x 475 NVMe SSD,unsupported,0.206,0.235,0.298,0.1,0.129,0.192
i3en.large,i3en,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,16.0,1 x 1250 NVMe SSD,unsupported,0.298,0.327,0.39,0.13,0.159,0.222
i4i.large,i4i,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,16.0,1 x 468 NVMe SSD,unsupported,0.227,0.255,0.319,0.105,0.134,0.197
r5.large,r5,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,16.0,EBS only,unsupported,0.167,0.196,0.259,0.072,0.101,0.164
r5d.large,r5d,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,16.0,1 x 75 NVMe SSD,unsupported,0.175,0.204,0.267,0.076,0.104,0.168
r5n.large,r5n,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),2.0,16.0,EBS only,unsupported,0.202,0.231,0.294,0.082,0.11,0.174
r6g.large,r6g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,16.0,EBS only,supported,0.134,0.1628,,0.0572,0.086,
r6i.large,r6i,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,16.0,EBS only,unsupported,0.167,0.1958,0.259,0.0721,0.1009,0.1641
r7g.large,r7g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,16.0,EBS only,supported,0.142,0.1708,,0.0638,0.1238,
r7gd.large,r7gd,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,16.0,1 x 118 NVMe SSD,supported,0.1654,0.1942,,0.0714,0.1002,
c5.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,4.0,8.0,EBS only,supported,0.216,0.274,0.4,0.093,0.151,0.277
c5a.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,4.0,8.0,EBS only,supported,0.194,0.252,0.378,0.084,0.141,0.268
c5d.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,4.0,8.0,1 x 100 NVMe SSD,supported,0.246,0.304,0.43,0.106,0.164,0.29
c6a.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,4.0,8.0,EBS only,supported,0.1944,0.2544,0.3784,0.0882,0.1482,0.2722
c6g.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,8.0,EBS only,supported,0.172,0.2296,,0.0756,0.1332,
c6gn.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,8.0,EBS only,supported,0.229,0.2866,,0.1058,0.1634,
c6i.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,8.0,EBS only,supported,0.216,0.2736,0.4,0.098,0.1556,0.282
c6in.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,8.0,EBS only,supported,0.3003,0.3579,0.4843,0.1171,0.1746,0.301
c7g.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,4.0,8.0,EBS only,supported,0.182,0.2396,,0.0842,0.1442,
inf1.xlarge,inf1,Machine Learning ASIC Instances,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275CL (Cascade Lake),4.0,8.0,EBS only,supported,0.352,0.409,,0.169,0.227,
c5n.xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,4.0,10.5,EBS only,supported,0.286,0.344,0.47,0.111,0.169,0.295
g4dn.xlarge,g4dn,GPU instance,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,4.0,16.0,125 GB NVMe SSD,supported,0.81,0.868,0.994,0.35,0.408,0.534
m5.xlarge,m5,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,16.0,EBS only,supported,0.264,0.322,0.448,0.114,0.172,0.298
m5d.xlarge,m5d,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,16.0,1 x 150 NVMe SSD,supported,0.31,0.368,0.494,0.134,0.192,0.318
m6g.xlarge,m6g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,16.0,EBS only,supported,0.212,0.2696,,0.0907,0.1483,
m6gd.xlarge,m6gd,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,16.0,1 x 237 NVMe SSD,supported,0.248,0.3056,,0.1071,0.1647,
m6i.xlarge,m6i,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,16.0,EBS only,supported,0.264,0.3216,0.448,0.1197,0.1774,0.3038
m7g.xlarge,m7g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,4.0,16.0,EBS only,supported,0.2244,0.282,,0.1018,0.1594,
t3.xlarge,t,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,4.0,16.0,EBS only,unsupported,0.2336,0.2912,0.3072,0.0989,0.1565,0.1725
t4g.xlarge,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,16.0,EBS only,unsupported,0.1856,0.2432,,0.0788,0.1364,
d2.xlarge,d2,Storage optimized,ap-east-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2676 v3 (Haswell),4.0,30.5,3 x 2000 HDD,unsupported,0.957,1.015,1.141,0.371,0.429,0.555
i3.xlarge,i3,Storage optimized,ap-east-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),4.0,30.5,1 x 950 NVMe SSD,unsupported,0.412,0.47,0.596,0.2,0.257,0.384
i3en.xlarge,i3en,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,32.0,1 x 2500 NVMe SSD,supported,0.597,0.654,0.781,0.26,0.317,0.444
i4i.xlarge,i4i,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,32.0,1 x 937 NVMe SSD,supported,0.453,0.511,0.637,0.21,0.268,0.394
r5.xlarge,r5,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,32.0,EBS only,supported,0.334,0.392,0.518,0.144,0.202,0.328
r5d.xlarge,r5d,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,32.0,1 x 150 NVMe SSD,supported,0.35,0.408,0.534,0.151,0.209,0.335
r5n.xlarge,r5n,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),4.0,32.0,EBS only,supported,0.404,0.462,0.588,0.163,0.221,0.347
r6g.xlarge,r6g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,32.0,EBS only,supported,0.268,0.3256,,0.1145,0.1721,
r6i.xlarge,r6i,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,32.0,EBS only,supported,0.334,0.3916,0.518,0.1443,0.2019,0.3283
r7g.xlarge,r7g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,4.0,32.0,EBS only,supported,0.284,0.3416,,0.1276,0.1876,
r7gd.xlarge,r7gd,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,4.0,32.0,1 x 237 NVMe SSD,supported,0.3308,0.3884,,0.1429,0.2005,
c5.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,8.0,16.0,EBS only,supported,0.432,0.547,0.8,0.187,0.302,0.555
c5a.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,8.0,16.0,EBS only,supported,0.388,0.503,0.756,0.168,0.283,0.536
c5d.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,8.0,16.0,1 x 200 NVMe SSD,supported,0.492,0.607,0.86,0.213,0.328,0.581
c6a.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,8.0,16.0,EBS only,supported,0.3888,0.5188,0.7568,0.1764,0.3064,0.5444
c6g.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,16.0,EBS only,supported,0.344,0.4592,,0.1512,0.2664,
c6gn.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,16.0,EBS only,supported,0.458,0.5732,,0.2117,0.3269,
c6i.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,16.0,EBS only,supported,0.432,0.5472,0.8,0.196,0.3112,0.564
c6in.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,16.0,EBS only,supported,0.6006,0.7158,0.9686,0.2341,0.3493,0.6021
c7g.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,8.0,16.0,EBS only,supported,0.364,0.4792,,0.1685,0.2985,
inf1.2xlarge,inf1,Machine Learning ASIC Instances,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275CL (Cascade Lake),8.0,16.0,EBS only,supported,0.558,0.673,,0.268,0.383,
c5n.2xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,8.0,21.0,EBS only,supported,0.572,0.687,0.94,0.223,0.338,0.591
g4dn.2xlarge,g4dn,GPU instance,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,8.0,32.0,225 GB NVMe SSD,supported,1.158,1.273,1.526,0.5,0.615,0.868
m5.2xlarge,m5,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,32.0,EBS only,supported,0.528,0.643,0.896,0.228,0.343,0.596
m5d.2xlarge,m5d,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,32.0,1 x 300 NVMe SSD,supported,0.62,0.735,0.988,0.268,0.383,0.636
m6g.2xlarge,m6g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,32.0,EBS only,supported,0.424,0.5392,,0.1814,0.2966,
m6gd.2xlarge,m6gd,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,32.0,1 x 475 NVMe SSD,supported,0.496,0.6112,,0.2143,0.3295,
m6i.2xlarge,m6i,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,32.0,EBS only,supported,0.528,0.6432,0.896,0.2395,0.3547,0.6075
m7g.2xlarge,m7g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,8.0,32.0,EBS only,supported,0.4488,0.564,,0.2036,0.3188,
t3.2xlarge,t,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,8.0,32.0,EBS only,unsupported,0.4672,0.5824,0.6144,0.1979,0.3131,0.3451
t4g.2xlarge,t,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,32.0,EBS only,unsupported,0.3712,0.4864,,0.1576,0.2728,
d2.2xlarge,d2,Storage optimized,ap-east-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2676 v3 (Haswell),8.0,61.0,6 x 2000 HDD,unsupported,1.914,2.029,2.282,0.742,0.857,1.11
i3.2xlarge,i3,Storage optimized,ap-east-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),8.0,61.0,1 x 1900 NVMe SSD,unsupported,0.824,0.939,1.192,0.4,0.515,0.768
i3en.2xlarge,i3en,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,64.0,2 x 2500 NVMe SSD,supported,1.193,1.308,1.561,0.519,0.635,0.887
i4i.2xlarge,i4i,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,64.0,1 x 1875 NVMe SSD,supported,0.906,1.022,1.274,0.421,0.536,0.789
r5.2xlarge,r5,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,64.0,EBS only,supported,0.668,0.783,1.036,0.289,0.404,0.657
r5d.2xlarge,r5d,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,8.0,64.0,1 x 300 NVMe SSD,supported,0.7,0.815,1.068,0.302,0.418,0.67
r5n.2xlarge,r5n,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),8.0,64.0,EBS only,supported,0.808,0.923,1.176,0.326,0.441,0.694
r6g.2xlarge,r6g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,8.0,64.0,EBS only,supported,0.536,0.6512,,0.2289,0.3441,
r6i.2xlarge,r6i,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),8.0,64.0,EBS only,supported,0.668,0.7832,1.036,0.2886,0.4038,0.6566
r7g.2xlarge,r7g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,8.0,64.0,EBS only,supported,0.568,0.6832,,0.2552,0.3852,
r7gd.2xlarge,r7gd,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,8.0,64.0,1 x 475 NVMe SSD,supported,0.6615,0.7767,,0.2858,0.401,
i3en.3xlarge,i3en,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,12.0,96.0,1 x 7500 NVMe SSD,supported,1.79,1.92,2.342,0.779,0.909,1.331
c5.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,16.0,32.0,EBS only,supported,0.864,1.037,1.6,0.373,0.546,1.109
c5a.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,16.0,32.0,EBS only,supported,0.776,0.949,1.512,0.335,0.508,1.071
c5d.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,16.0,32.0,1 x 400 NVMe SSD,supported,0.984,1.157,1.72,0.425,0.598,1.161
c6a.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,16.0,32.0,EBS only,supported,0.7776,0.9076,1.5136,0.3527,0.4827,1.0887
c6g.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,32.0,EBS only,supported,0.688,0.8608,,0.3024,0.4752,
c6gn.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,32.0,EBS only,supported,0.916,1.0888,,0.4234,0.5962,
c6i.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,32.0,EBS only,supported,0.864,1.0368,1.6,0.3919,0.5647,1.1279
c6in.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,32.0,EBS only,supported,1.2012,1.374,1.9372,0.4682,0.641,1.2042
c7g.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,16.0,32.0,EBS only,supported,0.728,0.9008,,0.337,0.467,
c5n.4xlarge,c,Compute optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,16.0,42.0,EBS only,supported,1.144,1.317,1.88,0.446,0.619,1.182
g4dn.4xlarge,g4dn,GPU instance,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,16.0,64.0,225 GB NVMe SSD,supported,1.854,2.027,2.59,0.801,0.974,1.537
m5.4xlarge,m5,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,64.0,EBS only,supported,1.056,1.229,1.792,0.456,0.629,1.192
m5d.4xlarge,m5d,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,64.0,2 x 300 NVMe SSD,supported,1.24,1.413,1.976,0.536,0.708,1.272
m6g.4xlarge,m6g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,64.0,EBS only,supported,0.848,1.0208,,0.3629,0.5357,
m6gd.4xlarge,m6gd,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,64.0,1 x 950 NVMe SSD,supported,0.992,1.1648,,0.4285,0.6013,
m6i.4xlarge,m6i,General purpose,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,64.0,EBS only,supported,1.056,1.2288,1.792,0.479,0.6518,1.215
m7g.4xlarge,m7g,General purpose,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,16.0,64.0,EBS only,supported,0.8976,1.0704,,0.4072,0.58,
d2.4xlarge,d2,Storage optimized,ap-east-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2676 v3 (Haswell),16.0,122.0,12 x 2000 HDD,unsupported,3.828,4.001,4.564,1.484,1.657,2.22
i3.4xlarge,i3,Storage optimized,ap-east-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),16.0,122.0,2 x 1900 NVMe SSD,unsupported,1.648,1.821,2.384,0.8,0.972,1.536
i4i.4xlarge,i4i,Storage optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,128.0,1 x 3750 NVMe SSD,supported,1.813,1.986,2.549,0.841,1.014,1.577
r5.4xlarge,r5,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,128.0,EBS only,supported,1.336,1.509,2.072,0.577,0.75,1.313
r5d.4xlarge,r5d,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,16.0,128.0,2 x 300 NVMe SSD,supported,1.4,1.573,2.136,0.605,0.778,1.341
r5n.4xlarge,r5n,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),16.0,128.0,EBS only,supported,1.616,1.789,2.352,0.652,0.825,1.388
r6g.4xlarge,r6g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,16.0,128.0,EBS only,supported,1.072,1.2448,,0.4579,0.6307,
r6i.4xlarge,r6i,Memory optimized,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),16.0,128.0,EBS only,supported,1.336,1.5088,2.072,0.5772,0.75,1.3132
r7g.4xlarge,r7g,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,16.0,128.0,EBS only,supported,1.136,1.3088,,0.5103,0.6403,
r7gd.4xlarge,r7gd,Memory optimized,ap-east-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,16.0,128.0,1 x 950 NVMe SSD,supported,1.323,1.4958,,0.5716,0.7444,
inf1.6xlarge,inf1,Machine Learning ASIC Instances,ap-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275CL (Cascade Lake),24.0,48.0,EBS only,supported,1.819,2.078,,0.874,1.133,
