instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
m6i.32xlarge,m6i,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,EBS only,supported,7.168,8.3968,13.056,3.2659,4.4947,9.1539
m6i.metal,m6i,General purpose,us-west-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,EBS only,unsupported,7.168,8.3968,13.056,3.2659,4.4947,9.1539
m6id.32xlarge,m6id,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,4 x 1900 NVMe SSD,supported,8.9376,10.1664,14.8256,3.861,5.0898,9.749
m6id.metal,m6id,General purpose,us-west-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,4 x 1900 NVMe SSD,unsupported,8.9376,10.1664,14.8256,3.861,5.0898,9.749
m6idn.32xlarge,m6idn,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,4 x 1900 NVMe SSD,supported,11.7402,12.969,17.6282,4.5253,5.7541,10.4133
m6idn.metal,m6idn,General purpose,us-west-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,4 x 1900 NVMe SSD,unsupported,11.7402,12.969,17.6282,4.5253,5.7541,10.4133
m6in.32xlarge,m6in,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,EBS only,supported,10.3962,11.625,16.2842,4.0072,5.236,9.8952
m6in.metal,m6in,General purpose,us-west-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,EBS only,unsupported,10.3962,11.625,16.2842,4.0072,5.236,9.8952
i4i.32xlarge,i4i,Storage optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,8 x 3750 SSD,supported,12.1088,13.3376,17.9968,5.5884,6.8171,11.4764
i4i.metal,i4i,Storage optimized,us-west-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,8 x 3750 NVMe SSD,unsupported,12.109,13.338,17.997,5.588,6.817,11.476
r6a.32xlarge,r6a,Memory optimized,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,128.0,1024.0,EBS only,supported,8.064,9.2928,13.952,3.6578,4.8866,9.5458
r6i.32xlarge,r6i,Memory optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,EBS only,supported,8.96,10.1888,14.848,4.0643,5.2931,9.9523
r6i.metal,r6i,Memory optimized,us-west-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,EBS only,unsupported,8.96,10.1888,14.848,4.0643,5.2931,9.9523
x2idn.32xlarge,x2idn,Memory optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,2048.0,2 x 1900 NVMe SSD,supported,17.34,18.5688,23.228,5.562,6.7908,11.45
